Date,^CNXAUTO,^CNXENERGY,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXREALTY
2014-11-12 00:00:00+05:30,8285.25,9482.9501953125,11421.2998046875,2264.699951171875,2811.35009765625,214.89999389648438
2014-11-13 00:00:00+05:30,8251.25,9368.900390625,11539.599609375,2267.75,2793.14990234375,212.85000610351562
2014-11-14 00:00:00+05:30,8285.0498046875,9432.7998046875,11571.75,2279.5,2863.550048828125,217.10000610351562
2014-11-17 00:00:00+05:30,8401.2001953125,9537.849609375,11608.150390625,2305.10009765625,2852.85009765625,216.89999389648438
2014-11-18 00:00:00+05:30,8441.7001953125,9539.75,11512.900390625,2325.449951171875,2876.199951171875,216.25
2014-11-19 00:00:00+05:30,8378.7001953125,9408.900390625,11524.2998046875,2340.050048828125,2815.39990234375,214.0
2014-11-20 00:00:00+05:30,8334.2001953125,9421.0498046875,11677.4501953125,2282.85009765625,2791.550048828125,210.5500030517578
2014-11-21 00:00:00+05:30,8378.7998046875,9486.25,11596.9501953125,2306.449951171875,2796.35009765625,210.64999389648438
2014-11-24 00:00:00+05:30,8393.7001953125,9420.5498046875,11809.849609375,2340.75,2841.199951171875,214.89999389648438
2014-11-25 00:00:00+05:30,8301.849609375,9418.650390625,11790.0,2354.5,2802.64990234375,207.35000610351562
2014-11-26 00:00:00+05:30,8333.75,9424.400390625,11770.400390625,2300.25,2831.0,215.64999389648438
2014-11-27 00:00:00+05:30,8378.75,9438.2001953125,11900.849609375,2290.300048828125,2828.35009765625,215.25
2014-11-28 00:00:00+05:30,8540.25,9465.2998046875,11898.0498046875,2325.25,2838.64990234375,218.8000030517578
2014-12-01 00:00:00+05:30,8556.099609375,9202.7998046875,11981.0,2311.14990234375,2771.25,217.39999389648438
2014-12-02 00:00:00+05:30,8481.650390625,9152.25,11812.75,2339.199951171875,2805.14990234375,217.5500030517578
2014-12-03 00:00:00+05:30,8594.900390625,9244.849609375,11807.900390625,2360.199951171875,2808.199951171875,220.14999389648438
2014-12-04 00:00:00+05:30,8587.7001953125,9191.599609375,11748.75,2360.949951171875,2811.050048828125,220.5
2014-12-05 00:00:00+05:30,8585.9501953125,9142.9501953125,11536.25,2360.75,2808.449951171875,223.3000030517578
2014-12-08 00:00:00+05:30,8450.349609375,9071.4501953125,11176.4501953125,2387.35009765625,2765.75,218.60000610351562
2014-12-09 00:00:00+05:30,8351.849609375,8913.9501953125,11138.900390625,2332.050048828125,2688.25,215.60000610351562
2014-12-10 00:00:00+05:30,8389.5498046875,8933.75,11111.7001953125,2366.050048828125,2685.60009765625,216.25
2014-12-11 00:00:00+05:30,8318.75,8721.849609375,10986.25,2367.75,2668.949951171875,211.75
2014-12-12 00:00:00+05:30,8284.349609375,8521.0,10929.900390625,2297.800048828125,2626.25,206.14999389648438
2014-12-15 00:00:00+05:30,8260.75,8498.4501953125,10727.75,2318.89990234375,2617.199951171875,202.25
2014-12-16 00:00:00+05:30,8109.5,8338.349609375,10891.599609375,2292.85009765625,2506.14990234375,194.0500030517578
2014-12-17 00:00:00+05:30,7977.5498046875,8366.0498046875,10860.099609375,2276.699951171875,2529.89990234375,191.35000610351562
2014-12-18 00:00:00+05:30,8156.10009765625,8505.5,10987.4501953125,2328.199951171875,2582.550048828125,196.0
2014-12-19 00:00:00+05:30,8168.39990234375,8660.2998046875,11176.2001953125,2333.35009765625,2629.10009765625,195.0
2014-12-22 00:00:00+05:30,8286.7001953125,8769.0,11202.099609375,2337.60009765625,2664.550048828125,197.4499969482422
2014-12-23 00:00:00+05:30,8259.5,8709.849609375,11094.599609375,2344.199951171875,2614.14990234375,195.9499969482422
2014-12-24 00:00:00+05:30,8184.35009765625,8566.5,10928.0,2364.199951171875,2600.60009765625,197.85000610351562
2014-12-26 00:00:00+05:30,8203.25,8601.099609375,11036.7001953125,2354.199951171875,2615.89990234375,200.0500030517578
2014-12-29 00:00:00+05:30,8323.099609375,8656.2001953125,11104.7001953125,2367.949951171875,2673.550048828125,200.6999969482422
2014-12-30 00:00:00+05:30,8302.349609375,8573.849609375,11149.7001953125,2372.35009765625,2645.050048828125,201.4499969482422
2014-12-31 00:00:00+05:30,8281.2001953125,8640.900390625,11216.2998046875,2387.10009765625,2661.050048828125,203.10000610351562
2015-01-01 00:00:00+05:30,8318.7998046875,8630.9501953125,,2378.300048828125,2693.25,203.0500030517578
2015-01-02 00:00:00+05:30,8365.400390625,8668.650390625,11372.099609375,2382.10009765625,2715.449951171875,205.10000610351562
2015-01-05 00:00:00+05:30,8467.9501953125,8651.5,11248.5498046875,2376.300048828125,2704.5,205.25
2015-01-06 00:00:00+05:30,8248.2001953125,8304.0,10959.900390625,2294.699951171875,2610.449951171875,198.0500030517578
2015-01-07 00:00:00+05:30,8254.7001953125,8404.900390625,10916.0,2275.699951171875,2568.64990234375,197.39999389648438
2015-01-08 00:00:00+05:30,8397.2998046875,8450.5,11018.150390625,2285.699951171875,2609.25,203.5
2015-01-09 00:00:00+05:30,8397.0,8548.400390625,,2276.64990234375,2599.10009765625,199.9499969482422
2015-01-12 00:00:00+05:30,8409.5498046875,8463.7001953125,11543.650390625,2297.550048828125,2555.199951171875,200.1999969482422
2015-01-13 00:00:00+05:30,8398.7998046875,8374.7998046875,11502.7998046875,2293.89990234375,2546.75,196.75
2015-01-14 00:00:00+05:30,8427.7001953125,8335.0,11614.2998046875,2275.89990234375,2457.89990234375,195.1999969482422
2015-01-15 00:00:00+05:30,8614.7001953125,8542.25,11669.849609375,2310.64990234375,2483.14990234375,211.4499969482422
2015-01-16 00:00:00+05:30,8623.599609375,8589.400390625,11659.599609375,2403.75,2496.199951171875,212.35000610351562
2015-01-19 00:00:00+05:30,8694.900390625,8655.650390625,11642.75,2397.85009765625,2504.800048828125,212.75
2015-01-20 00:00:00+05:30,8760.900390625,8763.349609375,11695.0,2425.300048828125,2581.550048828125,215.6999969482422
2015-01-21 00:00:00+05:30,8779.9501953125,8766.4501953125,11813.7001953125,2394.050048828125,2564.60009765625,215.0500030517578
2015-01-22 00:00:00+05:30,8842.0,8693.0,11850.849609375,2410.699951171875,2580.75,216.35000610351562
2015-01-23 00:00:00+05:30,8983.099609375,8748.4501953125,,2408.949951171875,2602.85009765625,219.60000610351562
2015-01-27 00:00:00+05:30,9099.599609375,8765.5498046875,11693.4501953125,2408.800048828125,2583.75,222.25
2015-01-28 00:00:00+05:30,9043.150390625,8852.5,11809.5498046875,2395.300048828125,2546.10009765625,225.1999969482422
2015-01-29 00:00:00+05:30,9049.7001953125,8956.5498046875,11824.150390625,2391.949951171875,2540.5,231.4499969482422
2015-01-30 00:00:00+05:30,8930.849609375,8920.650390625,,2357.35009765625,2513.300048828125,236.8000030517578
2015-02-02 00:00:00+05:30,8976.099609375,8887.400390625,11943.9501953125,2345.449951171875,2501.949951171875,238.10000610351562
2015-02-03 00:00:00+05:30,8919.7001953125,9037.150390625,11963.900390625,2347.199951171875,2521.800048828125,234.85000610351562
2015-02-04 00:00:00+05:30,8812.5,9050.2001953125,11938.900390625,2316.5,2574.449951171875,237.5500030517578
2015-02-05 00:00:00+05:30,8749.650390625,8910.849609375,12165.150390625,2295.0,2525.10009765625,231.1999969482422
2015-02-06 00:00:00+05:30,8496.2998046875,8808.7001953125,12267.9501953125,2275.89990234375,2507.050048828125,229.8000030517578
2015-02-09 00:00:00+05:30,8294.4501953125,8708.2001953125,12249.2998046875,2270.14990234375,2440.64990234375,223.9499969482422
2015-02-10 00:00:00+05:30,8436.0498046875,8652.5498046875,12162.849609375,2264.699951171875,2477.85009765625,223.8000030517578
2015-02-11 00:00:00+05:30,8514.150390625,8721.650390625,12243.400390625,2255.5,2520.10009765625,225.25
2015-02-12 00:00:00+05:30,8654.2998046875,8821.400390625,12372.0,2316.14990234375,2530.050048828125,228.64999389648438
2015-02-13 00:00:00+05:30,8759.0,8832.099609375,12464.9501953125,2338.89990234375,2555.35009765625,226.4499969482422
2015-02-16 00:00:00+05:30,8792.5498046875,8790.0,,2322.050048828125,2555.199951171875,229.1999969482422
2015-02-18 00:00:00+05:30,8884.849609375,8806.5,12632.75,2322.949951171875,2537.5,228.10000610351562
